,kaywords,weight
440,"dict_keys(['orang', 'orang egypt', 'telecom', 'deal', 'telecom egypt', 'vodafon', 'etisalat', 'extra', 'half', 'licens'])","dict_values([0.538, 0.331, 0.262, 0.248, 0.207, 0.198, 0.198, 0.179, 0.171, 0.167])"
441,"dict_keys(['careem', 'question', 'driver', 'choos', 'said', 'help', 'end', 'work develop system', 'taxi', 'careem gave'])","dict_values([0.354, 0.217, 0.215, 0.206, 0.189, 0.16, 0.158, 0.155, 0.155, 0.155])"
442,"dict_keys(['therapi', 'shezlong', 'shezlong first onlin', 'shezlong first', 'platform mena region', 'platform mena', 'mena region provid', 'first onlin', 'therapist', 'region provid'])","dict_values([0.298, 0.281, 0.217, 0.217, 0.207, 0.207, 0.207, 0.207, 0.199, 0.199])"
443,"dict_keys(['cours', 'udemi', 'offer', 'special', 'includ engin', 'free', 'offer onlin', 'chanc attend', 'graphic', 'hurri'])","dict_values([0.551, 0.486, 0.191, 0.177, 0.162, 0.159, 0.149, 0.149, 0.144, 0.136])"
444,"dict_keys(['samsung', 'note', 'phone', 'announc', 'handset', 'meanwhil', 'galaxi', 'fire', 'nearli', 'bought'])","dict_values([0.482, 0.408, 0.226, 0.186, 0.181, 0.172, 0.172, 0.172, 0.166, 0.156])"
445,"dict_keys(['linkedin', 'portal', 'learn', 'onlin learn', 'cours', 'billion', 'employe', 'ad', 'busi focus', 'popular'])","dict_values([0.386, 0.322, 0.301, 0.236, 0.191, 0.178, 0.177, 0.148, 0.14, 0.134])"
446,"dict_keys(['idea', 'innov idea', 'submit', 'innov', 'win', 'world cup', 'suprem', 'applic innov', 'showcas idea', 'one area'])","dict_values([0.34, 0.308, 0.181, 0.177, 0.168, 0.161, 0.161, 0.161, 0.154, 0.154])"
447,"dict_keys(['club', 'teen club', 'teen', 'anzisha prize', 'anzisha', 'prize', 'held th', 'final', 'platform develop', 'first egyptian'])","dict_values([0.434, 0.401, 0.377, 0.251, 0.251, 0.13, 0.126, 0.125, 0.12, 0.12])"
448,"dict_keys(['solar', 'technick', 'pump', 'exhibit', 'agricultur', 'solar energi', 'system', 'energi', 'th', 'sampl'])","dict_values([0.44, 0.361, 0.324, 0.298, 0.248, 0.201, 0.18, 0.125, 0.118, 0.113])"
449,"dict_keys(['cube', 'toy', 'backer', 'kickstart', 'babi', 'design', 'worker', 'button', 'becam', 'studio'])","dict_values([0.629, 0.443, 0.295, 0.148, 0.148, 0.143, 0.131, 0.131, 0.131, 0.128])"
450,"dict_keys(['program', 'idea', 'project', 'idea project', 'last day', 'year old', 'old', 'th', 'prepar entrepreneur', 'men'])","dict_values([0.251, 0.245, 0.213, 0.207, 0.181, 0.158, 0.155, 0.121, 0.116, 0.116])"
451,"dict_keys(['fakharani', 'wael fakharani', 'govern relat', 'egypt north', 'manag egypt', 'editor', 'creat success', 'besid', 'senior vice presid', 'senior vice'])","dict_values([0.349, 0.183, 0.183, 0.183, 0.175, 0.168, 0.168, 0.168, 0.163, 0.163])"
452,"dict_keys(['egyptian engin', 'day', 'two day', 'speaker', 'engin', 'discus', 'egyptian', 'sustain citi', 'success failur', 'event present'])","dict_values([0.28, 0.224, 0.209, 0.169, 0.167, 0.166, 0.153, 0.147, 0.147, 0.147])"
453,"dict_keys(['headphon', 'soni', 'smart headphon', 'voic', 'smart', 'plug', 'ear', 'call', 'camera', 'messag'])","dict_values([0.509, 0.379, 0.284, 0.22, 0.19, 0.178, 0.178, 0.142, 0.138, 0.136])"
454,"dict_keys(['nation bank egypt', 'nation bank', 'onlin payment', 'bank egypt', 'app', 'pay', 'payment', 'nation', 'bank', 'busi increas'])","dict_values([0.328, 0.328, 0.283, 0.264, 0.236, 0.214, 0.196, 0.19, 0.173, 0.164])"
455,"dict_keys(['fund round', 'fund', 'rate', 'debut egyptian', 'app announc', 'capit', 'nascent', 'month follow', 'announc first', 'round'])","dict_values([0.272, 0.271, 0.229, 0.183, 0.183, 0.175, 0.175, 0.175, 0.175, 0.169])"
456,"dict_keys(['orang', 'le year', 'africa middl east', 'africa middl', 'le', 'prize', 'septemb st', 'oper', 'africa', 'launch th'])","dict_values([0.465, 0.222, 0.222, 0.222, 0.161, 0.139, 0.135, 0.129, 0.128, 0.128])"
457,"dict_keys(['teen', 'app', 'friend', 'ask', 'face', 'video', 'facebook', 'face like', 'snapchat', 'need sign'])","dict_values([0.326, 0.312, 0.274, 0.249, 0.197, 0.189, 0.184, 0.163, 0.155, 0.155])"
458,"dict_keys(['tech startup', 'exhibit', 'showcas egypt grow', 'showcas egypt', 'program select', 'gitex part tiec', 'exhibit gitex part', 'exhibit gitex', 'egyptian pavilion facil', 'egypt exhibit gitex'])","dict_values([0.194, 0.192, 0.146, 0.146, 0.146, 0.146, 0.146, 0.146, 0.146, 0.146])"
459,"dict_keys(['vr', 'glass', 'proto vr', 'proto', 'elnabi', 'abd elnabi', 'abd', 'vr glass', 'decid', 'invent'])","dict_values([0.536, 0.311, 0.288, 0.288, 0.288, 0.288, 0.258, 0.216, 0.167, 0.112])"
460,"dict_keys(['team', 'team got', 'race', 'fabric', 'got', 'place', 'th place', 'england', 'design', 'univers'])","dict_values([0.321, 0.308, 0.276, 0.266, 0.218, 0.191, 0.185, 0.185, 0.169, 0.16])"
461,"dict_keys(['mr', 'place winner get', 'place winner', 'el', 'winner get', 'speech', 'hackathon', 'mr el', 'head', 'one'])","dict_values([0.405, 0.238, 0.211, 0.206, 0.2, 0.188, 0.163, 0.158, 0.158, 0.153])"
462,"dict_keys(['competit', 'startup', 'demo', 'applic', 'get chanc pitch', 'best region', 'deadlin', 'startup demo', 'particip competit', 'investor incub'])","dict_values([0.329, 0.207, 0.201, 0.164, 0.162, 0.162, 0.16, 0.154, 0.154, 0.154])"
463,"dict_keys(['brandcast', 'brand', 'websit', 'marc benioff', 'marc', 'code free', 'benioff', 'publish', 'fund', 'code'])","dict_values([0.518, 0.232, 0.215, 0.207, 0.207, 0.207, 0.207, 0.144, 0.144, 0.134])"
464,"dict_keys(['founder institut', 'launch compani', 'institut', 'test', 'founder', 'train cours', 'offer four', 'largest startup', 'larg network', 'fill form'])","dict_values([0.437, 0.291, 0.243, 0.18, 0.168, 0.137, 0.137, 0.137, 0.137, 0.137])"
465,"dict_keys(['teb', 'foot', 'hit', 'bu', 'traffic', 'test', 'power', 'road test', 'mile', 'beat'])","dict_values([0.456, 0.304, 0.262, 0.241, 0.23, 0.188, 0.151, 0.143, 0.143, 0.143])"
466,"dict_keys(['auc', 'ventur lab fintech', 'lab fintech acceler', 'lab fintech', 'ventur lab', 'auc ventur lab', 'auc ventur', 'lab', 'fintech', 'peer'])","dict_values([0.212, 0.192, 0.192, 0.192, 0.188, 0.188, 0.188, 0.18, 0.151, 0.142])"
467,"dict_keys(['data analyt', 'analyt', 'solut', 'bank', 'idea', 'data', 'session', 'transform entrepreneur idea', 'transform entrepreneur', 'trade data analyt'])","dict_values([0.154, 0.129, 0.108, 0.097, 0.096, 0.094, 0.093, 0.091, 0.091, 0.091])"
468,"dict_keys(['zestfin', 'credit', 'score', 'credit score', 'data', 'baidu', 'chine', 'card', 'big data', 'borrow'])","dict_values([0.498, 0.373, 0.27, 0.267, 0.241, 0.214, 0.169, 0.165, 0.153, 0.128])"
469,"dict_keys(['incub', 'incub program', 'tiec', 'tiec incub', 'busi plan', 'tiec incub program', 'program', 'plan', 'consist', 'led'])","dict_values([0.313, 0.238, 0.192, 0.179, 0.164, 0.127, 0.126, 0.109, 0.096, 0.094])"
470,"dict_keys(['opera', 'browser', 'opera tv', 'includ opera', 'tv', 'name', 'led', 'like googl', 'compani', 'includ'])","dict_values([0.835, 0.209, 0.162, 0.162, 0.116, 0.1, 0.088, 0.076, 0.074, 0.073])"
471,"dict_keys(['search', 'findo', 'email', 'user', 'task', 'user search', 'search descript', 'phrase', 'remind', 'descript'])","dict_values([0.426, 0.413, 0.23, 0.207, 0.196, 0.165, 0.165, 0.165, 0.155, 0.155])"
472,"dict_keys(['microsoft', 'profession', 'career', 'stage career', 'mpd', 'real world', 'real', 'skill', 'data', 'univers mit'])","dict_values([0.318, 0.259, 0.256, 0.252, 0.252, 0.199, 0.128, 0.125, 0.122, 0.118])"
473,"dict_keys(['io', 'updat', 'appl', 'mac', 'beta', 'messag', 'lock screen', 'lock', 'beta softwar program', 'beta softwar'])","dict_values([0.489, 0.311, 0.253, 0.244, 0.201, 0.186, 0.173, 0.173, 0.173, 0.173])"
474,"dict_keys(['lab', 'waterloo', 'aim bring', 'engin', 'partner', 'world', 'silicon valley', 'valley', 'silicon', 'around world'])","dict_values([0.357, 0.254, 0.206, 0.204, 0.194, 0.176, 0.157, 0.156, 0.15, 0.15])"
475,"dict_keys(['team', 'flat lab', 'flat', 'barclay', 'compani registr', 'select', 'week', 'data analyt', 'acceler', 'bank'])","dict_values([0.186, 0.148, 0.145, 0.143, 0.132, 0.126, 0.122, 0.121, 0.117, 0.114])"
476,"dict_keys(['sherif', 'arab', 'arab world', 'approach', 'social', 'inclus', 'practic', 'develop', 'woman', 'sustain'])","dict_values([0.295, 0.175, 0.172, 0.168, 0.163, 0.162, 0.143, 0.142, 0.136, 0.132])"
477,"dict_keys(['mallforafrica', 'ebay', 'app', 'shop', 'com', 'power', 'shop app', 'countri follow', 'follow', 'africa'])","dict_values([0.666, 0.571, 0.129, 0.123, 0.11, 0.095, 0.089, 0.089, 0.088, 0.085])"
478,"dict_keys(['auc', 'access auc', 'lab', 'acceler cycl', 'acceler', 'commerci', 'cycl', 'startup', 'appli', 'page applic requir'])","dict_values([0.321, 0.182, 0.181, 0.167, 0.148, 0.115, 0.094, 0.093, 0.092, 0.091])"
479,"dict_keys(['emuni', 'entrepreneuri', 'diploma', 'demonstr', 'busi', 'applic', 'stem', 'lebanon morocco', 'juli st', 'entrepreneuri think'])","dict_values([0.491, 0.273, 0.22, 0.168, 0.13, 0.117, 0.115, 0.115, 0.115, 0.115])"
480,"dict_keys(['cluster', 'ici', 'innov cluster', 'innov', 'itida', 'technolog park', 'ict', 'park', 'workshop', 'tiec'])","dict_values([0.525, 0.377, 0.325, 0.194, 0.142, 0.126, 0.114, 0.112, 0.108, 0.1])"
481,"dict_keys(['soundcloud', 'twitter', 'million', 'integr', 'deal', 'valu', 'invest', 'unclear', 'increas growth', 'around million'])","dict_values([0.549, 0.342, 0.259, 0.177, 0.172, 0.159, 0.155, 0.137, 0.137, 0.132])"
482,"dict_keys(['linkedin', 'microsoft', 'per', 'transact', 'expect', 'enhanc', 'acquir', 'report', 'think', 'deal'])","dict_values([0.578, 0.424, 0.173, 0.14, 0.112, 0.112, 0.112, 0.112, 0.11, 0.107])"
483,"dict_keys(['bug', 'instabug', 'app', 'report', 'devic', 'number', 'yc', 'paypal', 'kit', 'soundcloud'])","dict_values([0.462, 0.399, 0.371, 0.3, 0.13, 0.101, 0.097, 0.097, 0.097, 0.092])"
484,"dict_keys(['uber', 'invest fund', 'fund', 'saudi arabia', 'arabia', 'invest', 'saudi', 'public', 'wealth', 'billion'])","dict_values([0.331, 0.289, 0.281, 0.281, 0.273, 0.272, 0.265, 0.193, 0.183, 0.138])"
485,"dict_keys(['etisalat', 'start etisalat', 'th', 'tiec etisalat', 'start', 'phase start', 'june th', 'win', 'tiec', 'august'])","dict_values([0.455, 0.254, 0.228, 0.191, 0.171, 0.171, 0.171, 0.155, 0.14, 0.14])"
486,"dict_keys(['scholarship', 'univers stanford', 'onsi sawiri', 'onsi', 'stanford', 'master', 'sawiri', 'mit', 'top', 'applic'])","dict_values([0.468, 0.211, 0.211, 0.211, 0.193, 0.193, 0.177, 0.164, 0.111, 0.107])"
487,"dict_keys(['ebni', 'intak', 'second intak', 'get', 'appli second', 'eites', 'miss chanc', 'dream', 'miss', 'second'])","dict_values([0.488, 0.293, 0.234, 0.171, 0.146, 0.14, 0.121, 0.118, 0.112, 0.104])"
488,"dict_keys(['elearn', 'elearn africa', 'africa', 'confer', 'african', 'educ', 'event take place', 'event take', 'educ train', 'ict'])","dict_values([0.477, 0.286, 0.214, 0.199, 0.167, 0.163, 0.155, 0.151, 0.151, 0.144])"
489,"dict_keys(['spark', 'entrepreneuri', 'graduat', 'start', 'camp', 'explor', 'compani', 'think', 'differ', 'juli'])","dict_values([0.222, 0.198, 0.171, 0.16, 0.158, 0.156, 0.145, 0.136, 0.129, 0.127])"
490,"dict_keys(['technolog hub', 'kadi', 'el kadi', 'summit', 'went', 'hub', 'technolog', 'el', 'bug', 'borg al arab'])","dict_values([0.253, 0.238, 0.238, 0.212, 0.211, 0.188, 0.175, 0.165, 0.151, 0.151])"
491,"dict_keys(['sexual harass', 'sexual', 'harass', 'uber', 'safe', 'entiti', 'woman', 'posit', 'say initi', 'shock'])","dict_values([0.427, 0.427, 0.427, 0.326, 0.211, 0.115, 0.097, 0.095, 0.085, 0.081])"
492,"dict_keys(['demo day', 'demo', 'com', 'auc', 'day', 'wednesday may', 'voxera', 'vlab demo day', 'vlab demo', 'th pm new'])","dict_values([0.172, 0.168, 0.166, 0.106, 0.103, 0.09, 0.09, 0.09, 0.09, 0.09])"
493,"dict_keys(['gesr', 'pre incub program', 'technolog base', 'pre incub', 'incub', 'technolog', 'pre', 'entrepreneuri', 'earli stage', 'incub program'])","dict_values([0.384, 0.222, 0.207, 0.201, 0.199, 0.161, 0.146, 0.138, 0.137, 0.136])"
494,"dict_keys(['moaffak', 'antoor', 'pitch', 'uber', 'money', 'pain', 'ride', 'minut', 'make', 'took'])","dict_values([0.334, 0.334, 0.278, 0.24, 0.195, 0.192, 0.158, 0.136, 0.131, 0.131])"
495,"dict_keys(['file', 'drive', 'cloud', 'cloud storag', 'access file', 'storag', 'dropbox', 'infinit', 'preview', 'access'])","dict_values([0.512, 0.371, 0.26, 0.254, 0.254, 0.239, 0.219, 0.159, 0.146, 0.134])"
496,"dict_keys(['evrythng', 'averi', 'footwear', 'apparel', 'cloth', 'product', 'iot', 'three', 'billion', 'brand'])","dict_values([0.384, 0.384, 0.24, 0.24, 0.213, 0.181, 0.158, 0.154, 0.153, 0.143])"
497,"dict_keys(['techn summit', 'techn', 'summit', 'industri profession', 'event present', 'event', 'latest innov', 'fund busi', 'enthusiast', 'technolog'])","dict_values([0.207, 0.197, 0.187, 0.174, 0.174, 0.169, 0.166, 0.16, 0.151, 0.144])"
498,"dict_keys(['vote', 'insanyah', 'chariti', 'donat', 'caus', 'medium', 'ly', 'ngo', 'http', 'social medium'])","dict_values([0.444, 0.359, 0.287, 0.18, 0.171, 0.17, 0.16, 0.14, 0.135, 0.126])"
499,"dict_keys(['mumm', 'homemad food', 'homemad', 'food', 'cook', 'entiti', 'home', 'woman', 'woman interest', 'variat'])","dict_values([0.462, 0.337, 0.337, 0.278, 0.214, 0.151, 0.143, 0.128, 0.112, 0.112])"
500,"dict_keys(['incub', 'start incub', 'one year', 'shortlist candid notifi', 'candid notifi', 'shortlist candid', 'softwar hardwar tool', 'hardwar tool', 'start', 'softwar hardwar'])","dict_values([0.305, 0.192, 0.163, 0.158, 0.158, 0.151, 0.145, 0.145, 0.142, 0.141])"
501,"dict_keys(['vr', 'huawei', 'headset', 'huawei vr', 'gear', 'gear vr', 'samsung', 'smartphon', 'put', 'call'])","dict_values([0.534, 0.368, 0.368, 0.308, 0.276, 0.193, 0.171, 0.15, 0.134, 0.103])"
502,"dict_keys(['prime', 'prime video', 'video', 'amazon', 'subscrib', 'per month', 'subscript', 'per', 'want', 'netflix'])","dict_values([0.657, 0.337, 0.245, 0.232, 0.201, 0.194, 0.183, 0.136, 0.118, 0.106])"
503,"dict_keys(['oper system', 'system', 'mac', 'oper', 'rebrand', 'appl', 'name', 'softwar', 'io watch', 'order make'])","dict_values([0.557, 0.295, 0.278, 0.267, 0.266, 0.216, 0.184, 0.153, 0.139, 0.133])"
504,"dict_keys(['may', 'may th', 'summit', 'techn summit', 'techn', 'profession', 'idea', 'technopreneur', 'maker miss chanc', 'maker miss'])","dict_values([0.216, 0.216, 0.206, 0.203, 0.193, 0.141, 0.135, 0.128, 0.128, 0.128])"
505,"dict_keys(['hap maker', 'hap', 'tip', 'tast', 'elbeit', 'maker', 'makanak', 'lamina', 'brnger', 'get'])","dict_values([0.291, 0.274, 0.221, 0.218, 0.218, 0.186, 0.146, 0.146, 0.146, 0.133])"
506,"dict_keys(['digit', 'socialeyez', 'digit engag', 'socialeyez dubai base', 'socialeyez dubai', 'dubai base digit', 'social medium', 'bsocial', 'base digit', 'dubai base'])","dict_values([0.327, 0.317, 0.317, 0.211, 0.211, 0.211, 0.209, 0.198, 0.198, 0.189])"
507,"dict_keys(['lazada', 'alibaba', 'sharehold', 'billion', 'deal', 'ecommerc platform', 'valu billion', 'deal make', 'rocket internet', 'commerc platform'])","dict_values([0.54, 0.338, 0.292, 0.215, 0.202, 0.169, 0.161, 0.161, 0.15, 0.146])"
508,"dict_keys(['spi', 'secc', 'softwar', 'improv', 'process', 'low cost', 'cmmi', 'support small medium', 'softwar develop', 'program design support'])","dict_values([0.289, 0.259, 0.223, 0.144, 0.14, 0.136, 0.136, 0.13, 0.13, 0.13])"
509,"dict_keys(['ebrd', 'tin', 'europack', 'small', 'small busi', 'product also', 'cairo provid', 'posit lead', 'initi provid', 'equival'])","dict_values([0.414, 0.32, 0.32, 0.248, 0.227, 0.15, 0.15, 0.144, 0.144, 0.144])"
510,"dict_keys(['facebook messeng', 'messeng', 'dropbox', 'facebook', 'video chat head', 'video chat', 'chat head', 'featur', 'file', 'video'])","dict_values([0.383, 0.371, 0.287, 0.236, 0.222, 0.222, 0.222, 0.213, 0.192, 0.182])"
511,"dict_keys(['uber', 'pitch', 'hear pitch', 'april th pm', 'april th', 'industri leader', 'arabnet', 'th pm', 'hear', 'pm'])","dict_values([0.253, 0.244, 0.235, 0.235, 0.211, 0.203, 0.203, 0.191, 0.191, 0.166])"
512,"dict_keys(['ge', 'acceler cycl', 'agreement', 'auc', 'cycl', 'startup four month', 'startup bootcamp', 'role transform', 'play role', 'industri compani'])","dict_values([0.422, 0.258, 0.196, 0.165, 0.146, 0.141, 0.141, 0.141, 0.134, 0.134])"
513,"dict_keys(['itworx', 'educ', 'ministri educ', 'microsoft itworx', 'exchang inform', 'student', 'microsoft', 'cours', 'ministri', 'inform'])","dict_values([0.463, 0.263, 0.247, 0.247, 0.247, 0.238, 0.234, 0.157, 0.154, 0.152])"
514,"dict_keys(['comic', 'koshk', 'vote', 'koshk comic', 'gist', 'gist tech', 'pitch video', 'pitch', 'finalist', 'tech'])","dict_values([0.472, 0.419, 0.259, 0.252, 0.236, 0.168, 0.157, 0.139, 0.106, 0.098])"
515,"dict_keys(['payfort', 'emerg compani', 'compani', 'commerc', 'exchang', 'emerg', 'talk startup', 'servic arab', 'payfort lead arab', 'payfort lead'])","dict_values([0.575, 0.219, 0.15, 0.143, 0.138, 0.131, 0.115, 0.115, 0.115, 0.115])"
516,"dict_keys(['appl', 'iphon', 'iphon se', 'se', 'gb', 'carekit', 'band', 'ipad', 'inch', 'pro'])","dict_values([0.468, 0.301, 0.241, 0.226, 0.2, 0.2, 0.2, 0.188, 0.188, 0.16])"
517,"dict_keys(['googl analyt', 'googl', 'analyt', 'googl analyt premium', 'analyt premium', 'premium', 'suit', 'googl analyt suit', 'analyt suit', 'applic help'])","dict_values([0.444, 0.359, 0.352, 0.266, 0.266, 0.229, 0.216, 0.177, 0.177, 0.167])"
518,"dict_keys(['sl', 'space', 'nasa', 'engin', 'rocket', 'space shuttl', 'shuttl', 'deep space', 'flight', 'deep'])","dict_values([0.604, 0.309, 0.301, 0.287, 0.208, 0.201, 0.201, 0.201, 0.163, 0.153])"
519,"dict_keys(['phase', 'entrepreneurship festiv', 'cape town', 'cape', 'town', 'festiv', 'competit', 'committe', 'africa', 'finalist'])","dict_values([0.304, 0.209, 0.209, 0.209, 0.196, 0.18, 0.159, 0.145, 0.14, 0.132])"
520,"dict_keys(['skype', 'translat', 'skype translat', 'arab', 'languag', 'window', 'chat', 'translat one', 'msa use', 'chat messag'])","dict_values([0.485, 0.438, 0.387, 0.238, 0.216, 0.167, 0.144, 0.129, 0.129, 0.129])"
521,"dict_keys(['uber', 'driver', 'bpe partner', 'bpe', 'youth woman', 'mou', 'partner', 'creat', 'youth', 'woman'])","dict_values([0.581, 0.264, 0.202, 0.202, 0.19, 0.181, 0.154, 0.117, 0.111, 0.108])"
522,"dict_keys(['arabnet', 'beirut', 'arabnet beirut', 'confer', 'high calib', 'web mobil', 'latest', 'lebanon', 'digit', 'high'])","dict_values([0.427, 0.255, 0.247, 0.215, 0.148, 0.142, 0.134, 0.134, 0.128, 0.121])"
523,"dict_keys(['search', 'child', 'kiddl', 'search bar', 'bar', 'safe', 'internet brow', 'child safe', 'bad word', 'bad'])","dict_values([0.38, 0.356, 0.336, 0.252, 0.237, 0.195, 0.168, 0.168, 0.168, 0.168])"
524,"dict_keys(['mobil', 'ray', 'mobil world', 'world congress', 'mobil world congress', 'congress', 'ride', 'industri', 'world', 'trend get'])","dict_values([0.402, 0.384, 0.309, 0.206, 0.206, 0.206, 0.163, 0.131, 0.12, 0.108])"
525,"dict_keys(['mentor', 'mix', 'session panel', 'miss opportun', 'opportun receiv', 'one day event', 'mentor session', 'buy ticket', 'wamda', 'next month'])","dict_values([0.301, 0.296, 0.161, 0.161, 0.154, 0.154, 0.154, 0.154, 0.148, 0.148])"
526,"dict_keys(['ring', 'get ring', 'final', 'get', 'energi', 'miss event', 'sustain energi', 'investor busi', 'entrepreneur miss', 'crown'])","dict_values([0.46, 0.46, 0.216, 0.168, 0.159, 0.144, 0.137, 0.137, 0.137, 0.137])"
527,"dict_keys(['competit', 'youth', 'activ', 'student', 'hilton hotel', 'connect student', 'competit platform', 'awar entrepreneurship', 'univers egypt', 'offer financi'])","dict_values([0.211, 0.202, 0.186, 0.178, 0.173, 0.173, 0.173, 0.173, 0.165, 0.165])"
528,"dict_keys(['wadi com', 'wadi', 'com', 'saudi', 'brand', 'saudi arabia uae', 'mtn', 'largest seri', 'arabia uae', 'startup middl east'])","dict_values([0.416, 0.358, 0.24, 0.159, 0.155, 0.13, 0.13, 0.13, 0.13, 0.124])"
529,"dict_keys(['alphabet', 'reuter', 'billion', 'inc', 'appl', 'reach', 'compani', 'share', 'valu billion', 'compani billion'])","dict_values([0.588, 0.38, 0.263, 0.219, 0.215, 0.155, 0.135, 0.134, 0.132, 0.132])"
530,"dict_keys(['pitch investor', 'train', 'appli get', 'free', 'turn idea busi', 'intern organ', 'innoveti', 'fayoum', 'egypt intern', 'day bootcamp'])","dict_values([0.354, 0.221, 0.177, 0.174, 0.169, 0.169, 0.169, 0.169, 0.169, 0.169])"
531,"dict_keys(['sme', 'cbe', 'bank', 'egp', 'interest rate', 'central bank egypt', 'annual revenu', 'four year', 'central bank', 'enterpris sme'])","dict_values([0.405, 0.386, 0.214, 0.203, 0.202, 0.193, 0.193, 0.186, 0.175, 0.171])"
532,"dict_keys(['shaghalni', 'vacanc', 'onlin recruit', 'recruit platform', 'unemploy', 'fight', 'sawiri', 'got', 'recruit', 'com'])","dict_values([0.483, 0.227, 0.227, 0.216, 0.201, 0.196, 0.191, 0.171, 0.16, 0.139])"
533,"dict_keys(['ekb', 'student research', 'public', 'egyptian', 'websit', 'hous', 'portal', 'youth', 'knowledg', 'research'])","dict_values([0.376, 0.235, 0.209, 0.205, 0.195, 0.183, 0.18, 0.137, 0.131, 0.129])"
534,"dict_keys(['kijamii', 'netflix', 'translat', 'medium', 'client', 'agenc', 'launch medium', 'egypt digit', 'team start', 'soundcloud'])","dict_values([0.593, 0.474, 0.171, 0.168, 0.156, 0.14, 0.119, 0.119, 0.113, 0.113])"
535,"dict_keys(['auc', 'access auc', 'lab', 'lab auc', 'auc lab', 'ventur lab', 'auc ventur lab', 'auc ventur', 'facil', 'applic'])","dict_values([0.524, 0.178, 0.178, 0.154, 0.147, 0.124, 0.124, 0.124, 0.121, 0.12])"
536,"dict_keys(['mou', 'space', 'sign', 'china', 'mou sign', 'satellit', 'ground', 'committe', 'scientif', 'field'])","dict_values([0.475, 0.293, 0.251, 0.237, 0.199, 0.172, 0.15, 0.148, 0.142, 0.14])"
537,"dict_keys(['free basic', 'basic', 'free', 'servic', 'internet servic', 'disappoint', 'etisalat', 'servic offer', 'facebook', 'internet'])","dict_values([0.519, 0.339, 0.298, 0.183, 0.173, 0.173, 0.165, 0.159, 0.147, 0.136])"
538,"dict_keys(['winner', 'tiec', 'incub', 'competit', 'start', 'ict', 'idea', 'video explain', 'th round start', 'support innov idea'])","dict_values([0.194, 0.181, 0.165, 0.156, 0.138, 0.137, 0.135, 0.122, 0.122, 0.122])"
539,"dict_keys(['samsung', 'lab', 'ce', 'creativ', 'call', 'user make call', 'make call', 'ear', 'user make', 'tech industri'])","dict_values([0.558, 0.209, 0.176, 0.12, 0.112, 0.105, 0.105, 0.105, 0.1, 0.1])"
540,"dict_keys(['research', 'natur index', 'professor', 'index', 'paper', 'auc', 'natur', 'teacher', 'output', 'allam'])","dict_values([0.321, 0.312, 0.26, 0.26, 0.253, 0.23, 0.217, 0.186, 0.186, 0.186])"
541,"dict_keys(['rocket', 'spacex', 'land', 'falcon', 'scienc', 'space', 'launch last', 'success', 'upgrad', 'lesson'])","dict_values([0.488, 0.444, 0.366, 0.249, 0.174, 0.145, 0.141, 0.137, 0.136, 0.132])"
542,"dict_keys(['car', 'ford', 'drive', 'test', 'pedestrian', 'california', 'research', 'road', 'self', 'road test'])","dict_values([0.521, 0.433, 0.217, 0.214, 0.207, 0.183, 0.178, 0.175, 0.166, 0.108])"
543,"dict_keys(['comic', 'dubai', 'best', 'startup', 'prize', 'travel tech', 'front judg panel', 'economi startup', 'comic book', 'arab'])","dict_values([0.279, 0.266, 0.194, 0.178, 0.144, 0.14, 0.14, 0.14, 0.14, 0.137])"
544,"dict_keys(['onlin payment', 'payment', 'payfort', 'onlin', 'onlin payment method', 'fort', 'offer custom', 'offer', 'payment method', 'custom'])","dict_values([0.439, 0.341, 0.318, 0.21, 0.203, 0.203, 0.191, 0.175, 0.169, 0.157])"
545,"dict_keys(['code', 'hour code', 'comput scienc', 'world', 'scienc', 'comput', 'student', 'hour', 'learn', 'inc'])","dict_values([0.381, 0.295, 0.246, 0.239, 0.218, 0.191, 0.19, 0.187, 0.159, 0.146])"
546,"dict_keys(['robot', 'egyptian team', 'competit', 'particip', 'team', 'confer', 'world', 'prize', 'student', 'team win'])","dict_values([0.534, 0.233, 0.155, 0.142, 0.141, 0.141, 0.14, 0.131, 0.13, 0.127])"
547,"dict_keys(['travelbeta', 'travel', 'nigerian', 'websit', 'world provid', 'travel industri', 'travel book', 'launch', 'year sinc launch', 'superior'])","dict_values([0.501, 0.396, 0.376, 0.13, 0.118, 0.118, 0.118, 0.116, 0.112, 0.112])"
548,"dict_keys(['book', 'insight', 'ossama', 'revolut', 'dream', 'dr', 'trend', 'term', 'achiev', 'egyptian'])","dict_values([0.33, 0.275, 0.204, 0.172, 0.165, 0.136, 0.132, 0.122, 0.117, 0.107])"
549,"dict_keys(['safeti check', 'attack', 'facebook', 'safeti', 'activ safeti check', 'activ safeti', 'check', 'disast', 'user', 'friend'])","dict_values([0.348, 0.348, 0.323, 0.275, 0.261, 0.261, 0.213, 0.163, 0.145, 0.138])"
550,"dict_keys(['fawri', 'million egyptian', 'intern', 'acquir', 'payment', 'egyptian', 'year fawri', 'post offic', 'investor partner', 'compani seek'])","dict_values([0.317, 0.26, 0.172, 0.17, 0.162, 0.142, 0.136, 0.136, 0.136, 0.136])"
551,"dict_keys(['electr car', 'car', 'electr', 'tesla', 'model', 'new model', 'produc', 'afford', 'unveil', 'elon musk'])","dict_values([0.405, 0.366, 0.338, 0.243, 0.229, 0.228, 0.205, 0.162, 0.152, 0.152])"
