,kaywords,weight
98,"dict_keys(['بدع', 'شرك ايس يكس', 'شرك ايس', 'ايس يكس', 'يكس', 'ايس', 'صنع', 'فجو عرض', 'خوم صنع', 'بحث قصر'])","dict_values([0.197, 0.183, 0.183, 0.175, 0.168, 0.168, 0.157, 0.13, 0.13, 0.13])"
99,"dict_keys(['روز', 'فيي شرك', 'لقم عوم', 'عوم', 'رءس', 'فيي', 'لقم', 'ضوف', 'عرب سقم', 'شرك نشء'])","dict_values([0.241, 0.219, 0.16, 0.149, 0.136, 0.134, 0.13, 0.129, 0.127, 0.119])"
100,"dict_keys(['ءمر', 'حور', 'حضر ءمر', 'لءك', 'ثمر لءك', 'حور كنلج', 'شبك ثمر لءك', 'سمعل', 'ورش عمل', 'شبك ثمر'])","dict_values([0.389, 0.291, 0.177, 0.153, 0.153, 0.139, 0.135, 0.125, 0.119, 0.118])"
101,"dict_keys(['مسح عمل', 'مسح', 'بنت مسح عمل', 'بنت مسح', 'قعد بنت', 'بنت', 'قعد بنت مسح', 'قعد', 'عمل شرك', 'مسح عمل شرك'])","dict_values([0.388, 0.307, 0.246, 0.246, 0.224, 0.208, 0.185, 0.173, 0.155, 0.146])"
102,"dict_keys(['سبق', 'روز', 'سبق نهء', 'قدم فكر', 'نهء', 'شرك نشء', 'رحل', 'حضر', 'نشء رحل', 'شرك نشء رحل'])","dict_values([0.234, 0.193, 0.174, 0.164, 0.157, 0.13, 0.127, 0.124, 0.123, 0.123])"
103,"dict_keys(['طوق', 'جءز', 'جءز ءمر', 'ءمر', 'جءز ءمر طوق', 'ءمر طوق', 'كفء طوق', 'لسد', 'حضر ءمر', 'كفء طوق قطع'])","dict_values([0.406, 0.39, 0.25, 0.161, 0.15, 0.15, 0.141, 0.113, 0.109, 0.1])"
104,"dict_keys(['هرمنك', 'متش', 'جمع متش', 'طبق هرمنك', 'طبق', 'ءاس', 'شرق', 'وسط', 'شرق وسط', 'حوذ'])","dict_values([0.364, 0.241, 0.241, 0.211, 0.139, 0.133, 0.131, 0.121, 0.118, 0.116])"
105,"dict_keys(['حلل رقم', 'نوج', 'رقم', 'حلل', 'ميز', 'نوج ولف', 'نوج فلم', 'مجل نوج', 'مجل حلل رقم', 'رقم نطق'])","dict_values([0.297, 0.211, 0.2, 0.167, 0.152, 0.147, 0.147, 0.147, 0.147, 0.138])"
106,"dict_keys(['ريل', 'ثمر', 'شحن', 'نقل', 'سءق', 'دير نفذ', 'هجرس دير نفذ', 'هجرس دير', 'هجرس', 'نفذ رل'])","dict_values([0.297, 0.165, 0.15, 0.146, 0.144, 0.102, 0.089, 0.089, 0.089, 0.089])"
107,"dict_keys(['شفف', 'صدل', 'شرك شفف', 'ءدو', 'ثمر', 'خدم', 'سوق', 'فقو', 'حصل', 'طبق'])","dict_values([0.475, 0.189, 0.163, 0.128, 0.125, 0.12, 0.104, 0.097, 0.09, 0.09])"
108,"dict_keys(['طبق', 'سلم طبق', 'رحل', 'حدي', 'فرد', 'فرق', 'قدم', 'حلل حدي', 'ثلث', 'سبق'])","dict_values([0.276, 0.16, 0.157, 0.146, 0.144, 0.138, 0.133, 0.113, 0.107, 0.105])"
109,"dict_keys(['هرمنك', 'متش', 'جمع متش', 'طبق', 'حوذ', 'لزج', 'عمل هرمنك', 'طبق هرمنك', 'صلح', 'شرك بزز'])","dict_values([0.482, 0.284, 0.248, 0.15, 0.128, 0.112, 0.112, 0.112, 0.111, 0.106])"
110,"dict_keys(['سور', 'وفق', 'ملك سور', 'نتج سور', 'نتج', 'سوق', 'نصص وفق', 'زنهم', 'سوق سور', 'نصص'])","dict_values([0.516, 0.222, 0.215, 0.202, 0.158, 0.15, 0.143, 0.143, 0.135, 0.12])"
111,"dict_keys(['ويل', 'ويل زنس', 'زنس', 'شرك ويل', 'جور جزء', 'نتج', 'مدن', 'جزء', 'جنب', 'شرر نتج'])","dict_values([0.537, 0.304, 0.272, 0.182, 0.182, 0.112, 0.105, 0.098, 0.092, 0.091])"
112,"dict_keys(['شرك نشء', 'نشء', 'حضن', 'مزو', 'لبرنمج', 'حضن عمل', 'نسب سهم شرك', 'نسب سهم', 'قدم للبرنمج', 'قدم خطط عمل'])","dict_values([0.168, 0.153, 0.146, 0.125, 0.124, 0.111, 0.1, 0.1, 0.1, 0.1])"
113,"dict_keys(['كنلج', 'طور', 'فتر زمن', 'سبع', 'طور كنلج', 'محط', 'حدد', 'وضع', 'مذج', 'كنلج علم'])","dict_values([0.168, 0.155, 0.144, 0.14, 0.116, 0.102, 0.1, 0.097, 0.097, 0.096])"
114,"dict_keys(['رءد عمل', 'وجه', 'رءد', 'مدد شهر', 'خبر', 'لبرنمج', 'شهر', 'مدد', 'عرف', 'مجل ولي'])","dict_values([0.229, 0.218, 0.177, 0.149, 0.149, 0.125, 0.122, 0.118, 0.108, 0.106])"
115,"dict_keys(['مسس', 'بدر مسس بتكر', 'بدر مسس', 'بدر', 'مسس بتكر', 'ركز بدر', 'سرع', 'ركز بدر ءسس', 'حمد بنن سلم', 'بنن سلم'])","dict_values([0.322, 0.207, 0.207, 0.203, 0.198, 0.198, 0.154, 0.138, 0.138, 0.138])"
116,"dict_keys(['كور جلز', 'كور', 'جلز', 'ثمر', 'لعب', 'جول ثمر', 'ثمر كور', 'طور لعب', 'جول', 'شرك طور'])","dict_values([0.34, 0.322, 0.319, 0.246, 0.174, 0.173, 0.16, 0.147, 0.123, 0.122])"
117,"dict_keys(['درس', 'ولي ءمر', 'نهض مصر', 'نهض', 'حلل', 'علم ثقف حلل', 'ثقف حلل علم', 'ثقف حلل', 'نهض مصر نشر', 'قدم نظم'])","dict_values([0.293, 0.224, 0.203, 0.177, 0.122, 0.118, 0.118, 0.118, 0.112, 0.112])"
118,"dict_keys(['وصل جتمع', 'حوي رقم', 'حوي', 'جتمع', 'وقع وصل جتمع', 'وقع وصل', 'وصل', 'وقع', 'صنع حوي', 'جلس حور'])","dict_values([0.305, 0.299, 0.282, 0.204, 0.185, 0.185, 0.165, 0.146, 0.143, 0.143])"
119,"dict_keys(['شرك نشء', 'نشء', 'كور', 'ثمر', 'حضن عمل', 'كور ءانجلز', 'ءانجلز', 'لوج', 'حضن', 'لبرنمج تمم'])","dict_values([0.226, 0.206, 0.185, 0.165, 0.162, 0.153, 0.153, 0.143, 0.142, 0.141])"
120,"dict_keys(['فكر شرك', 'نشء', 'سرع عمل', 'سرع', 'درب', 'دوت', 'فكر', 'شرك نشء تمم', 'نشء تمم', 'شرك نشء'])","dict_values([0.207, 0.169, 0.147, 0.143, 0.142, 0.137, 0.136, 0.127, 0.124, 0.124])"
121,"dict_keys(['ثمر', 'ثمر رحل بكر', 'لءك', 'ثمر لءك', 'ءمر', 'ثمر رحل', 'رحل بكر', 'لءك ثمر', 'ثمر لءك ثمر', 'رحل'])","dict_values([0.319, 0.294, 0.278, 0.278, 0.266, 0.253, 0.237, 0.197, 0.197, 0.144])"
122,"dict_keys(['نصص', 'لهج', 'شرك عوم', 'للغ عرب', 'للغ', 'ثمر', 'فقو', 'نصص الان', 'توح', 'وقع نبتس'])","dict_values([0.26, 0.243, 0.204, 0.2, 0.163, 0.15, 0.144, 0.121, 0.117, 0.116])"
123,"dict_keys(['نوز', 'دمز', 'طعم', 'طلب طعم', 'جلو', 'سوق', 'سءل سوق', 'دخل سوق', 'خدم', 'نصص'])","dict_values([0.502, 0.421, 0.288, 0.188, 0.188, 0.147, 0.125, 0.111, 0.097, 0.094])"
124,"dict_keys(['جول ملو', 'ملو', 'قره دبي', 'ثمر خطر', 'وقع', 'جول', 'فقو وقع', 'قره', 'دبي', 'حفل'])","dict_values([0.259, 0.23, 0.214, 0.173, 0.168, 0.164, 0.161, 0.14, 0.137, 0.131])"
125,"dict_keys(['حكم', 'كرر', 'كرر قدم', 'لفد', 'لعب', 'لفد سعد', 'حكم لفد سعد', 'حكم لفد', 'تقن', 'لعب حكم'])","dict_values([0.309, 0.303, 0.288, 0.245, 0.236, 0.23, 0.23, 0.23, 0.197, 0.144])"
126,"dict_keys(['ركس', 'طهر', 'شرك ركس', 'طلب', 'درس خصص', 'نتشرز', 'درس', 'علم', 'صندق', 'نصص'])","dict_values([0.434, 0.251, 0.251, 0.144, 0.141, 0.132, 0.125, 0.124, 0.094, 0.09])"
127,"dict_keys(['طلب', 'علم', 'هندس وكل', 'علم قسم', 'رنمج رنمج', 'لحد', 'بدع', 'وكل', 'وكل علم', 'خصص كنلج علم'])","dict_values([0.144, 0.114, 0.11, 0.11, 0.11, 0.109, 0.107, 0.107, 0.107, 0.107])"
128,"dict_keys(['سقط جدر', 'ثلث دقءق', 'سقط', 'خصص خلف', 'سبق', 'شبب بحث', 'خلف مجل', 'دقءق', 'مجل علم', 'جدر'])","dict_values([0.211, 0.211, 0.203, 0.203, 0.193, 0.191, 0.186, 0.157, 0.148, 0.147])"
129,"dict_keys(['عبد طلب', 'نصص', 'دفع', 'ثمر', 'عبد', 'نقد', 'شرك ثمر', 'سرع', 'طلب', 'وسع فرق'])","dict_values([0.298, 0.2, 0.174, 0.172, 0.169, 0.123, 0.116, 0.104, 0.096, 0.093])"
130,"dict_keys(['ديم دوي', 'ديم', 'روض', 'دوي', 'سرع', 'شرك نشء', 'قطع كنلج لمل', 'رنمج قود', 'نشء', 'سرع عمل'])","dict_values([0.205, 0.205, 0.183, 0.178, 0.136, 0.13, 0.122, 0.122, 0.119, 0.117])"
131,"dict_keys(['كنلج نظف', 'سور', 'سور كنلج', 'نظف', 'حصل شرك نشء', 'عقد', 'كنلج', 'كنلج لمل', 'شرك نشء', 'حصل شرك'])","dict_values([0.207, 0.198, 0.197, 0.161, 0.138, 0.135, 0.134, 0.119, 0.111, 0.108])"
132,"dict_keys(['وسط شمال رقو', 'شمال رقو', 'وسط شمال', 'شرق وسط شمال', 'رقو', 'بكر', 'شمال', 'وسط', 'ءمر', 'بحث'])","dict_values([0.192, 0.19, 0.168, 0.168, 0.168, 0.167, 0.164, 0.164, 0.147, 0.144])"
133,"dict_keys(['ودج', 'وقع نبتس', 'نبتس', 'قطع غور', 'غور', 'عمر', 'كسسر', 'قطع غور كسسر', 'غور كسسر', 'شرك نفذ'])","dict_values([0.378, 0.24, 0.24, 0.224, 0.224, 0.13, 0.126, 0.126, 0.126, 0.126])"
134,"dict_keys(['رحل حضو', 'حضن', 'طور نتج', 'رحل', 'عمل طور نتج', 'شقق', 'حضو', 'حضن عمل', 'نتج', 'جبب'])","dict_values([0.244, 0.218, 0.203, 0.196, 0.188, 0.179, 0.151, 0.149, 0.148, 0.133])"
135,"dict_keys(['طبي', 'شور', 'فيي', 'شور طبي', 'طبب', 'صحح', 'خدم', 'طب', 'قدم شور', 'قدم'])","dict_values([0.499, 0.296, 0.277, 0.2, 0.195, 0.185, 0.147, 0.133, 0.126, 0.116])"
136,"dict_keys(['عمل فرق', 'فرق', 'جوك', 'رود عمل فرق', 'قور', 'رود عمل', 'فضل', 'بوب', 'رود', 'جءز'])","dict_values([0.24, 0.209, 0.19, 0.175, 0.16, 0.148, 0.144, 0.142, 0.14, 0.125])"
137,"dict_keys(['دسترز', 'صندق', 'جرهم', 'صندق ثمر', 'ثمر', 'برن', 'سبق دسترز', 'ثمر قدر ملو', 'قدر ملو دلر', 'نشء'])","dict_values([0.474, 0.344, 0.244, 0.214, 0.188, 0.145, 0.14, 0.14, 0.132, 0.13])"
138,"dict_keys(['جلت', 'منح', 'شرط قدم', 'بكر ورد عمل', 'بكر ورد', 'دور علم', 'جمع مصر', 'ركز', 'جمع', 'بدع'])","dict_values([0.306, 0.185, 0.151, 0.151, 0.151, 0.147, 0.138, 0.133, 0.129, 0.125])"
139,"dict_keys(['ولي لفف', 'لفف جني مصر', 'لفف', 'لفف جني', 'جني مصر', 'بوب قدم', 'قدم', 'ولي لفف جني', 'بوب', 'شور'])","dict_values([0.18, 0.14, 0.129, 0.119, 0.115, 0.1, 0.099, 0.09, 0.09, 0.089])"
140,"dict_keys(['مصر بدء', 'بدء', 'رنمج مصر بدء', 'رنمج مصر', 'بدء رحل', 'رنمج', 'نته', 'دعم', 'حضو', 'رحل'])","dict_values([0.224, 0.202, 0.183, 0.177, 0.168, 0.137, 0.132, 0.119, 0.107, 0.104])"
141,"dict_keys(['جلت', 'تيك', 'جلت تيك', 'حفظ', 'قوم سبق', 'شرك علم', 'عظم', 'قوم', 'رود عمل', 'نشء'])","dict_values([0.427, 0.188, 0.174, 0.171, 0.146, 0.117, 0.113, 0.11, 0.108, 0.106])"
142,"dict_keys(['نتد', 'نتد قتصد علم', 'نتد قتصد', 'قتصد علم', 'صنع ربع', 'ثور صنع ربع', 'ثور صنع', 'قتصد', 'شرك نشء مصر', 'نشء مصر'])","dict_values([0.269, 0.261, 0.261, 0.234, 0.181, 0.181, 0.174, 0.172, 0.159, 0.157])"
143,"dict_keys(['ريل', 'هكث', 'لمس جنس', 'قضء', 'حلل رقم', 'جنس', 'لمس', 'رقم', 'مكو', 'فرق'])","dict_values([0.296, 0.234, 0.222, 0.204, 0.192, 0.173, 0.17, 0.138, 0.131, 0.122])"
144,"dict_keys(['هكث', 'قدم ريل', 'ريل', 'لقع', 'سنن', 'سبق', 'نوع عمل', 'مكن الان قدم', 'معد قدم ريل', 'لبن ضخم'])","dict_values([0.242, 0.204, 0.153, 0.137, 0.135, 0.121, 0.11, 0.11, 0.11, 0.11])"
145,"dict_keys(['لعب', 'ثمر', 'بطل', 'صندق ثمر', 'ءدر', 'صندق', 'نصص', 'شرك نشء', 'رشد سعد', 'نشء'])","dict_values([0.416, 0.201, 0.172, 0.153, 0.128, 0.123, 0.117, 0.117, 0.109, 0.106])"
146,"dict_keys(['ريم', 'ءبر', 'لور دلر', 'قلل ركب', 'لور', 'رم', 'شرك ءبر', 'بر', 'ركب', 'قلل'])","dict_values([0.375, 0.268, 0.19, 0.176, 0.173, 0.161, 0.156, 0.139, 0.132, 0.123])"
147,"dict_keys(['نهض حرس', 'حرس', 'عمل رنمج', 'نهض', 'حرف', 'رنمج', 'شرك نشء', 'نشء', 'لبرنمج', 'ءدر'])","dict_values([0.189, 0.189, 0.159, 0.149, 0.139, 0.136, 0.132, 0.121, 0.117, 0.117])"
148,"dict_keys(['صحف', 'صحف لبن', 'عرب', 'لبن', 'غرف خبر', 'ءمر', 'لبن عرب', 'غرف خبر عرب', 'صحف لبن عرب', 'دخل غرف خبر'])","dict_values([0.408, 0.353, 0.259, 0.225, 0.215, 0.173, 0.161, 0.161, 0.161, 0.161])"
149,"dict_keys(['شوك', 'جتمع', 'شوك علم', 'بدع جتمع', 'عمل جتمع', 'علم', 'نتد', 'علم عرب', 'نظم شوك', 'شوك علم عرب'])","dict_values([0.473, 0.277, 0.203, 0.193, 0.167, 0.157, 0.144, 0.138, 0.135, 0.135])"
150,"dict_keys(['نتد', 'جتمع', 'وزر', 'حدث', 'عمل جتمع', 'رءد عمل', 'ءسس', 'ءسس دير نفذ', 'ءسس دير', 'رءد'])","dict_values([0.296, 0.189, 0.18, 0.175, 0.171, 0.168, 0.164, 0.154, 0.15, 0.13])"
151,"dict_keys(['جبر', 'جبر شرز', 'شرز', 'ثمر', 'هلك', 'طلق طبق', 'خصم', 'حجم ثمر', 'رمج', 'علم تجر'])","dict_values([0.272, 0.245, 0.228, 0.204, 0.199, 0.168, 0.152, 0.149, 0.145, 0.123])"
152,"dict_keys(['نتربنل', 'مرء', 'نظم', 'نتربرنل', 'وصل ورد', 'عبر جرب', 'حدد سمح', 'جمع', 'ولي صدر', 'ورد توح'])","dict_values([0.349, 0.242, 0.232, 0.213, 0.116, 0.116, 0.116, 0.115, 0.111, 0.111])"
153,"dict_keys(['ءمر', 'ندو', 'لقن', 'قنن', 'نقش', 'نصص عمل', 'خلق', 'وظف عمل', 'ندو نقش', 'فرق نظم'])","dict_values([0.283, 0.19, 0.184, 0.176, 0.146, 0.132, 0.127, 0.126, 0.126, 0.126])"
154,"dict_keys(['مدد ثلث', 'لمم عون', 'مدد ثلث شهر', 'لمم', 'ثلث شهر', 'لوج', 'لبرنمج', 'وزر', 'مدد', 'ثلث'])","dict_values([0.229, 0.212, 0.187, 0.16, 0.154, 0.139, 0.131, 0.129, 0.123, 0.119])"
155,"dict_keys(['لبرنمج', 'عمل طور نتج', 'سرع عمل ده', 'خبر بتكر', 'حوي لكتر', 'ءسس وحد', 'فصل لبرنمج', 'عمل ده', 'علم صنع', 'صنع حوي'])","dict_values([0.147, 0.124, 0.124, 0.124, 0.124, 0.124, 0.118, 0.118, 0.118, 0.118])"
156,"dict_keys(['شحح', 'ريل', 'شرك جبر نشرز', 'جبر نشرز', 'نشرز', 'شرك جبر', 'شحن', 'جبر', 'كفء', 'ثمر'])","dict_values([0.382, 0.185, 0.177, 0.17, 0.156, 0.156, 0.156, 0.134, 0.12, 0.114])"
157,"dict_keys(['جدزمر', 'جبر نتشرز', 'ثمر لفء', 'ثمر', 'نتشرز', 'لفء', 'جبر', 'جلت ثمر لفء', 'جلت ثمر', 'سعد'])","dict_values([0.466, 0.233, 0.233, 0.201, 0.193, 0.183, 0.176, 0.163, 0.145, 0.124])"
158,"dict_keys(['نشء فرق', 'شرك نشء فرق', 'منح شرك', 'فرق', 'نشء', 'شرك نشء', 'منح', 'حلل', 'عرض', 'ءتي'])","dict_values([0.395, 0.395, 0.198, 0.198, 0.131, 0.115, 0.114, 0.112, 0.111, 0.108])"
159,"dict_keys(['نتربنل', 'وزر', 'نهض مصر', 'نهض', 'عقد', 'ءمر', 'نسس', 'نسس شرك', 'دلو برهم', 'هول'])","dict_values([0.363, 0.21, 0.209, 0.182, 0.158, 0.155, 0.148, 0.121, 0.121, 0.115])"
160,"dict_keys(['طبي', 'شور طبي', 'شور', 'صحح', 'شرك مصر تصل', 'شرك طبي', 'مصر تصل', 'طبي مجن', 'بدر', 'تصل'])","dict_values([0.469, 0.256, 0.228, 0.199, 0.184, 0.184, 0.173, 0.173, 0.17, 0.156])"
161,"dict_keys(['هرج', 'بحر', 'عرض', 'شرك نشء', 'ثمر', 'وسط شمال', 'شرق وسط شمال', 'نشء', 'نطق شرق وسط', 'نطق شرق'])","dict_values([0.285, 0.188, 0.163, 0.153, 0.146, 0.14, 0.14, 0.139, 0.139, 0.139])"
162,"dict_keys(['جمع', 'مهن', 'مهن جمع', 'ركز جمع', 'فيي', 'مرك', 'وكل مرك نمم', 'وكل مرك', 'مرك نمم', 'ركز'])","dict_values([0.279, 0.253, 0.241, 0.226, 0.199, 0.192, 0.19, 0.19, 0.19, 0.184])"
163,"dict_keys(['نيل', 'بدر', 'رود نيل', 'رود', 'حفظ', 'يءه رود عمل', 'حفظ خلف', 'يءه رود', 'جمع نيل', 'بدر رود'])","dict_values([0.388, 0.264, 0.225, 0.162, 0.154, 0.15, 0.15, 0.144, 0.139, 0.136])"
164,"dict_keys(['نسف', 'نسف شرك', 'علم لبن', 'صندق مول', 'لذك صنع', 'شرك مكن', 'خدم علم', 'علم', 'قدم لبرنمج', 'صندق'])","dict_values([0.404, 0.202, 0.175, 0.175, 0.163, 0.163, 0.157, 0.128, 0.126, 0.114])"
165,"dict_keys(['بدع', 'ءدر بدع كنلج', 'ءدر بدع', 'لمد درب لخص', 'لمد درب', 'درب لخص', 'حصل لمد درب', 'حصل لمد', 'فكر', 'درب'])","dict_values([0.246, 0.197, 0.191, 0.183, 0.183, 0.183, 0.183, 0.183, 0.165, 0.159])"
166,"dict_keys(['هكث', 'صعد', 'قوم رحل', 'شكل', 'لتز', 'حفظ', 'سوط', 'برر', 'حلل شكل', 'نهء'])","dict_values([0.423, 0.257, 0.201, 0.177, 0.169, 0.148, 0.141, 0.128, 0.123, 0.103])"
167,"dict_keys(['ءرق', 'دنن ءرق لمل', 'دنن ءرق', 'جمع برص دنن', 'جمع برص', 'برص دنن ءرق', 'برص دنن', 'ءرق لمل', 'دنن', 'قرر'])","dict_values([0.255, 0.217, 0.217, 0.217, 0.217, 0.217, 0.217, 0.217, 0.206, 0.185])"
168,"dict_keys(['نسب', 'ثمر', 'ثمر شرك نشء', 'نسب ثمر', 'ثمر شرك', 'شهد', 'وسط شمال', 'شرق وسط شمال', 'نطق شرق وسط', 'نطق شرق'])","dict_values([0.327, 0.255, 0.199, 0.184, 0.154, 0.136, 0.135, 0.135, 0.134, 0.134])"
169,"dict_keys(['ولي لفف جني', 'ولي لفف', 'لفف جني', 'لفف جني مصر', 'لفف', 'جني', 'قدم', 'جني مصر', 'بوب قدم', 'حلل'])","dict_values([0.183, 0.183, 0.181, 0.142, 0.131, 0.129, 0.121, 0.117, 0.101, 0.095])"
170,"dict_keys(['فيي', 'حالا', 'توك', 'شرك حالا', 'شزلنج', 'ختص', 'جءت', 'قءم', 'ثلث شرك', 'طيع'])","dict_values([0.355, 0.32, 0.224, 0.16, 0.149, 0.149, 0.138, 0.131, 0.117, 0.113])"
171,"dict_keys(['منن', 'عمل منن', 'مسح عمل', 'مسح', 'حضن عمل', 'ورش عمل', 'كون', 'ورش', 'مجل منن', 'كور ءانجلز'])","dict_values([0.332, 0.207, 0.146, 0.115, 0.115, 0.114, 0.111, 0.109, 0.109, 0.109])"
172,"dict_keys(['ومض', 'لبرنمج', 'نصف', 'بدء عمل', 'بدء', 'نطق عمل', 'قدم منح', 'منح رود', 'لتحق لبرنمج', 'كس'])","dict_values([0.497, 0.156, 0.145, 0.145, 0.121, 0.099, 0.099, 0.095, 0.095, 0.095])"
173,"dict_keys(['هكث', 'شمل لمل', 'لمل', 'شمل', 'دفع لبن', 'نظم', 'مطر بكر', 'لبن دول', 'عقد هكث', 'عرض بتكر'])","dict_values([0.361, 0.222, 0.207, 0.163, 0.128, 0.128, 0.122, 0.122, 0.122, 0.122])"
174,"dict_keys(['شرك شرك شرك', 'شرك شرك', 'لهء', 'عرض', 'نتج', 'كنلج', 'شرك عرض', 'تقن', 'شين', 'بلك شين'])","dict_values([0.278, 0.216, 0.196, 0.16, 0.137, 0.136, 0.136, 0.133, 0.111, 0.111])"
175,"dict_keys(['طلب', 'علم', 'هندس وكل', 'علم قسم', 'رنمج رنمج', 'لحد', 'بدع', 'وكل', 'وكل علم', 'خصص كنلج علم'])","dict_values([0.144, 0.113, 0.11, 0.11, 0.11, 0.109, 0.107, 0.107, 0.106, 0.106])"
176,"dict_keys(['حضن عمل منن', 'عمل منن', 'منن', 'جمع', 'لفس', 'حضن عمل', 'صدل', 'جمع عمل', 'طرق', 'حضن'])","dict_values([0.252, 0.24, 0.192, 0.145, 0.145, 0.133, 0.13, 0.13, 0.12, 0.117])"
177,"dict_keys(['سنن', 'شرك نشء', 'مصر', 'نشء', 'لقي شرك', 'فصل ضغط قدم', 'عمل كبر', 'علن نجز مصر', 'علن نجز', 'صلل جني مصر'])","dict_values([0.152, 0.139, 0.131, 0.127, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124])"
178,"dict_keys(['طبق رقم', 'دور علم', 'بدر', 'شبب مصر', 'علم', 'طبق', 'دور', 'رقم', 'ءهل', 'مجل'])","dict_values([0.278, 0.245, 0.163, 0.156, 0.143, 0.142, 0.129, 0.121, 0.109, 0.108])"
179,"dict_keys(['سرع عمل', 'لوب', 'سرع', 'لفنتشر لوب', 'لفنتشر', 'شرك خرج', 'عمل كنلج لمل', 'سرع عمل كنلج', 'نشر لوب', 'دوي'])","dict_values([0.306, 0.264, 0.238, 0.196, 0.196, 0.189, 0.184, 0.184, 0.156, 0.156])"
180,"dict_keys(['لبرنمج', 'عرف طرق', 'بدع', 'دخل شرك', 'رقم', 'ءدو', 'طرق', 'حصل شرك', 'عرف', 'شرك ءدو'])","dict_values([0.186, 0.18, 0.169, 0.159, 0.157, 0.149, 0.101, 0.098, 0.096, 0.094])"
181,"dict_keys(['سعد ثرر', 'نوع', 'نوع مصر', 'نفذ شرك بز', 'قول رمز صرف', 'قول رمز', 'طبب خدم', 'شرك قدم حلل', 'شرك بز', 'رود عمل نحح'])","dict_values([0.133, 0.132, 0.127, 0.127, 0.127, 0.127, 0.127, 0.127, 0.127, 0.127])"
182,"dict_keys(['بدر', 'سحب', 'سلك', 'ودي سلك', 'ءمم', 'شرك نشء', 'ودي', 'نشء', 'مصر حدث', 'مدد عوم'])","dict_values([0.276, 0.21, 0.196, 0.194, 0.179, 0.156, 0.149, 0.142, 0.139, 0.12])"
183,"dict_keys(['رتكل', 'ءب', 'شرك بزز', 'حالا', 'وزر جتمع', 'وزر', 'بزز', 'رءس', 'لسس', 'حدث'])","dict_values([0.173, 0.173, 0.165, 0.165, 0.158, 0.15, 0.134, 0.123, 0.12, 0.116])"
184,"dict_keys(['نفست', 'رز ءب', 'رز', 'ءب', 'حضر', 'حضر مشاركا', 'مشاركا', 'تمم عقد', 'جمع شرك نشء', 'نظم'])","dict_values([0.3, 0.282, 0.282, 0.282, 0.191, 0.188, 0.172, 0.151, 0.139, 0.125])"
